"date_time","temp","wind_speed_ms","wind_gust_ms","wind_direction_deg","pressure_hpa"
"2022/01/01 01:00:00",-3.2,6.7,13.6,206,1002.4
"2022/01/01 02:00:00",-3.1,6.9,11.7,206,1003.7
"2022/01/01 03:00:00",-3.0,6.7,10.3,206,1005.2
"2022/01/01 04:00:00",-2.9,5.8,10.8,206,1006.6
"2022/01/01 05:00:00",-2.6,5.6,8.6,206,1008
"2022/01/01 06:00:00",-2.6,6.1,8.9,206,1008.6
"2022/01/01 07:00:00",-2.5,6.1,11.4,206,1009.9
"2022/01/01 08:00:00",-2.6,5.6,8.9,206,1010.6
"2022/01/01 09:00:00",-3.2,6.4,10.8,206,1011.3
"2022/01/01 10:00:00",-3.4,6.7,14.4,206,1013
"2022/01/01 11:00:00",-3.9,5.6,10.3,206,1013.1
"2022/01/01 12:00:00",-4.9,3.6,7.2,206,1014.1
"2022/01/01 13:00:00",-4.5,2.8,5.3,206,1015.6
"2022/01/01 14:00:00",-4.6,3.3,5.8,206,1015.5
"2022/01/01 15:00:00",-4.3,3.6,5.3,206,1016
"2022/01/01 16:00:00",-3.9,3.1,4.4,206,1015.1
"2022/01/01 17:00:00",-3.5,3.6,5.8,206,1014.9
"2022/01/01 18:00:00",-3.2,3.9,6.7,206,1014.3
"2022/01/01 19:00:00",-3.0,3.9,6.4,206,1013.4
"2022/01/01 20:00:00",-3.2,3.9,7.2,206,1011.6
"2022/01/01 21:00:00",-3.4,4.4,7.2,206,1009.7
"2022/01/01 22:00:00",-3.5,4.2,9.4,206,1008.7
"2022/01/01 23:00:00",-3.2,4.2,7.2,206,1007
"2022/01/02 00:00:00",-2.7,4.4,10.3,206,1005.4
"2022/01/02 01:00:00",-2.4,5.3,11.7,206,1004.7
"2022/01/02 02:00:00",-1.8,4.7,9.4,206,1003.2
"2022/01/02 03:00:00",-1.2,4.4,8.6,206,1001.7
"2022/01/02 04:00:00",-0.7,3.1,7.8,206,1000.5
"2022/01/02 05:00:00",-0.3,1.1,4.2,206,999.4
"2022/01/02 06:00:00",0.1,0,0,206,998.2
"2022/01/02 07:00:00",0.0,0,0,206,997.7
"2022/01/02 08:00:00",1.5,1.4,5.8,206,996.5
"2022/01/02 09:00:00",2.2,6.1,13.1,195,1276.3
"2022/01/02 10:00:00",2.5,6.4,12.5,191,995.4
"2022/01/02 11:00:00",3.0,5.6,10.3,187,994.7
"2022/01/02 12:00:00",3.5,7.2,13.6,207,993.8
"2022/01/02 13:00:00",3.7,6.1,12.5,212,992.8
"2022/01/02 14:00:00",3.9,6.7,14.4,218,992.2
"2022/01/02 15:00:00",3.8,7.5,15.8,219,991.3
"2022/01/02 16:00:00",3.7,5.8,12.5,224,990.8
"2022/01/02 17:00:00",3.6,3.9,9.7,217,990.6
"2022/01/02 18:00:00",3.5,5,12.5,211,990.1
"2022/01/02 19:00:00",3.5,3.9,9.7,221,989.7
"2022/01/02 20:00:00",3.3,4.2,8.6,215,989.4
"2022/01/02 21:00:00",2.9,5.3,12.2,222,988.4
"2022/01/02 22:00:00",2.6,4.4,11.9,209,988.3
"2022/01/02 23:00:00",2.5,5.3,11.9,214,987.8
"2022/01/03 00:00:00",2.1,3.6,11.7,208,987.8
"2022/01/03 01:00:00",1.4,3.3,9.4,240,987.4
"2022/01/03 02:00:00",0.9,3.9,9.4,218,1265.1
"2022/01/03 03:00:00",0.4,3.6,9.4,235,987.2
"2022/01/03 04:00:00",0.2,4.7,9.4,219,987.1
"2022/01/03 05:00:00",0.5,5.3,11.7,219,987.3
"2022/01/03 06:00:00",1.1,4.4,10,207,986.9
"2022/01/03 07:00:00",1.2,3.9,8.9,181,1263.9
"2022/01/03 08:00:00",1.7,5,10.8,208,986.3
"2022/01/03 09:00:00",2.1,5.6,10.8,205,985.7
"2022/01/03 10:00:00",2.3,5.8,14.2,206,985.4
"2022/01/03 11:00:00",2.5,5,9.7,187,985.2
"2022/01/03 12:00:00",2.9,6.1,11.7,193,984.8
"2022/01/03 13:00:00",3.4,7.2,17.2,196,983.7
"2022/01/03 14:00:00",3.4,6.9,12.2,179,982.7
"2022/01/03 15:00:00",3.6,6.9,15.8,174,982
"2022/01/03 16:00:00",3.7,7.5,13.6,182,981.3
"2022/01/03 17:00:00",3.8,7.8,15.3,188,980.5
"2022/01/03 18:00:00",3.7,8.6,16.7,190,979.4
"2022/01/03 19:00:00",3.6,7.8,15.8,172,979
"2022/01/03 20:00:00",3.5,7.8,14.4,176,978.3
"2022/01/03 21:00:00",3.6,7.8,15.3,191,977.7
"2022/01/03 22:00:00",3.3,7.5,16.7,208,976.7
"2022/01/03 23:00:00",2.4,8.1,15.6,227,975.6
"2022/01/04 00:00:00",0.5,7.2,19.2,245,975.7
"2022/01/04 01:00:00",-0.9,7.8,14.4,245,976.7
"2022/01/04 02:00:00",-1.9,8.9,19.7,241,976.9
"2022/01/04 03:00:00",-2.6,9.7,20.3,241,977.7
"2022/01/04 04:00:00",-2.9,10,18.9,239,978
"2022/01/04 05:00:00",-3.0,10,20.8,231,978
"2022/01/04 06:00:00",-2.8,9.4,18.9,225,978
"2022/01/04 07:00:00",-2.6,7.8,15.6,226,977.9
"2022/01/04 08:00:00",-2.6,6.1,13.6,220,977.7
"2022/01/04 09:00:00",-2.3,7.8,14.2,214,977.7
"2022/01/04 10:00:00",-1.8,8.1,18.1,213,977.9
"2022/01/04 11:00:00",-1.9,6.1,12.8,183,977.4
"2022/01/04 12:00:00",-2.1,5.8,11.7,185,977.4
"2022/01/04 13:00:00",-1.5,6.9,13.3,196,977.5
"2022/01/04 14:00:00",-0.9,4.4,9.4,182,977.3
"2022/01/04 15:00:00",-0.8,5,9.4,182,976.1
"2022/01/04 16:00:00",-1.0,5.6,10.6,178,976.2
"2022/01/04 17:00:00",-0.9,6.1,11.4,192,975.7
"2022/01/04 18:00:00",-0.8,5.3,10.6,178,975.7
"2022/01/04 19:00:00",-1.1,5.6,10.8,186,975.1
"2022/01/04 20:00:00",-1.2,5.3,10.8,205,975
"2022/01/04 21:00:00",-1.2,3.6,10.3,209,975.5
"2022/01/04 22:00:00",-1.2,3.1,6.7,197,975.8
"2022/01/04 23:00:00",-1.2,2.5,5.8,191,975.9
"2022/01/05 00:00:00",-1.4,2.8,6.4,193,975.8
"2022/01/05 01:00:00",-1.3,2.2,4.4,176,975.8
"2022/01/05 02:00:00",-1.5,2.5,4.4,184,975.7
"2022/01/05 03:00:00",-1.5,2.8,5.3,209,975.6
"2022/01/05 04:00:00",-1.6,1.9,4.4,256,976
"2022/01/05 05:00:00",-2.2,2.8,6.4,318,975.8
"2022/01/05 06:00:00",-2.6,3.1,6.1,329,976.8
"2022/01/05 07:00:00",-2.7,3.9,9.4,331,977.5
"2022/01/05 08:00:00",-2.8,4.7,10.6,353,977.9
"2022/01/05 09:00:00",-3.2,5,10.3,2,978.6
"2022/01/05 10:00:00",-3.9,3.9,9.7,360,979.5
"2022/01/05 11:00:00",-5.1,5,13.3,1,980.2
"2022/01/05 12:00:00",-6.2,6.4,15.6,8,981.9
"2022/01/05 13:00:00",-6.3,6.1,13.1,4,985.8
"2022/01/05 14:00:00",-6.2,5.6,11.9,2,982.9
"2022/01/05 15:00:00",-5.7,5,10.3,349,986.5
"2022/01/05 16:00:00",-6.0,5.6,11.4,358,985.3
"2022/01/05 17:00:00",-5.6,5.8,14.2,357,987.9
"2022/01/05 18:00:00",-5.0,6.9,14.7,349,989.1
"2022/01/05 19:00:00",-5.0,6.7,15.8,352,989.5
"2022/01/05 20:00:00",-5.2,8.6,17.5,353,990.6
"2022/01/05 21:00:00",-5.4,8.9,18.6,343,991.6
"2022/01/05 22:00:00",-5.6,8.9,20,345,993.2
"2022/01/05 23:00:00",-6.0,7.8,16.1,349,994.1
"2022/01/06 00:00:00",-6.5,6.7,13.6,352,995.9
"2022/01/06 01:00:00",-6.3,6.4,12.8,354,997.3
"2022/01/06 02:00:00",-6.1,6.1,12.5,349,998
"2022/01/06 03:00:00",-6.2,5.3,13.6,353,998.9
"2022/01/06 04:00:00",-5.8,5.6,11.7,345,1000.1
"2022/01/06 05:00:00",-5.9,5,11.7,347,1000
"2022/01/06 06:00:00",-5.9,5.3,13.6,347,1001
"2022/01/06 07:00:00",-5.9,5.3,11.7,344,1001.3
"2022/01/06 08:00:00",-6.1,6.1,12.8,347,1002.2
"2022/01/06 09:00:00",-6.1,6.1,12.2,349,1003
"2022/01/06 10:00:00",-5.8,5.6,11.7,350,1006
"2022/01/06 11:00:00",-5.1,4.7,10.8,344,1007.3
"2022/01/06 12:00:00",-4.2,3.3,8.9,342,1006.4
"2022/01/06 13:00:00",-3.8,3.9,8.1,337,1005.7
"2022/01/06 14:00:00",-2.3,3.6,7.8,327,1005.8
"2022/01/06 15:00:00",-3.0,2.2,5.3,321,1284.5
"2022/01/06 16:00:00",-5.9,3.1,7.2,328,1001.5
"2022/01/06 17:00:00",-6.6,4.7,12.2,296,1004.2
"2022/01/06 18:00:00",-7.1,5.8,10.3,278,1005.4
"2022/01/06 19:00:00",-6.0,3.3,9.4,321,1006.2
"2022/01/06 20:00:00",-7.2,3.3,6.7,296,1004.6
"2022/01/06 21:00:00",-7.0,3.3,7.2,279,1005.2
"2022/01/06 22:00:00",-6.4,3.1,5.8,256,1005.7
"2022/01/06 23:00:00",-6.0,3.1,6.1,217,1005.1
"2022/01/07 00:00:00",-6.3,2.5,5.3,202,1004.6
"2022/01/07 01:00:00",-5.6,2.2,4.4,181,1004.4
"2022/01/07 02:00:00",-6.8,2.5,6.1,173,1003.3
"2022/01/07 03:00:00",-7.6,2.8,5.8,147,1003.7
"2022/01/07 04:00:00",-7.3,3.3,7.2,142,1003.2
"2022/01/07 05:00:00",-7.4,3.3,7.8,128,1002.8
"2022/01/07 06:00:00",-7.2,3.6,6.4,117,1002.5
"2022/01/07 07:00:00",-8.1,4.2,8.6,102,1001.3
"2022/01/07 08:00:00",-8.0,4.4,9.4,94,1001.7
"2022/01/07 09:00:00",-7.4,4.4,8.6,103,1001.7
"2022/01/07 10:00:00",-7.8,5,8.9,83,1000.9
"2022/01/07 11:00:00",-8.0,5.3,10.3,79,1001
"2022/01/07 12:00:00",-7.0,5.8,10,86,1001.2
"2022/01/07 13:00:00",-6.9,5.8,11.1,81,1000.4
"2022/01/07 14:00:00",-7.0,5.8,11.9,70,999.8
"2022/01/07 15:00:00",-6.8,5.3,10.3,63,999.4
"2022/01/07 16:00:00",-6.1,5,9.4,75,999.3
"2022/01/07 17:00:00",-5.8,4.7,10,78,998.7
"2022/01/07 18:00:00",-5.7,3.9,8.6,80,998.5
"2022/01/07 19:00:00",-6.0,4.4,9.7,79,998.3
"2022/01/07 20:00:00",-6.2,4.2,9.2,92,998.4
"2022/01/07 21:00:00",-6.0,4.2,7.2,80,998.5
"2022/01/07 22:00:00",-6.0,3.3,7.2,84,998.5
"2022/01/07 23:00:00",-5.8,2.8,6.4,85,998.5
"2022/01/08 00:00:00",-5.7,3.3,6.7,82,998.4
"2022/01/08 01:00:00",-5.7,2.2,4.4,80,998.4
"2022/01/08 02:00:00",-5.6,1.7,5.8,62,998.2
"2022/01/08 03:00:00",-5.5,1.9,5.3,64,997.7
"2022/01/08 04:00:00",-5.5,1.9,4.2,47,997.6
"2022/01/08 05:00:00",-5.4,2.2,4.4,49,997.5
"2022/01/08 06:00:00",-5.2,1.7,4.4,53,997.1
"2022/01/08 07:00:00",-5.1,1.1,2.8,57,997
"2022/01/08 08:00:00",-5.0,1.1,3.3,60,996.9
"2022/01/08 09:00:00",-5.0,1.4,3.1,42,996.6
"2022/01/08 10:00:00",-5.0,1.9,3.3,44,996.4
"2022/01/08 11:00:00",-4.8,1.9,4.4,53,996.3
"2022/01/08 12:00:00",-4.6,0.8,2.8,91,995.9
"2022/01/08 13:00:00",-4.5,0.6,1.9,59,995.6
"2022/01/08 14:00:00",-4.5,1.1,3.3,61,995.2
"2022/01/08 15:00:00",-4.3,1.1,2.8,61,994.7
"2022/01/08 16:00:00",-4.2,1.1,3.1,60,994.4
"2022/01/08 17:00:00",-4.2,1.7,3.3,43,994.3
"2022/01/08 18:00:00",-4.3,1.9,3.6,48,994.2
"2022/01/08 19:00:00",-4.2,1.1,3.1,50,994.1
"2022/01/08 20:00:00",-4.2,1.1,3.1,50,994.2
"2022/01/08 21:00:00",-4.1,0.8,2.2,43,994
"2022/01/08 22:00:00",-4.1,1.4,2.5,34,994
"2022/01/08 23:00:00",-4.1,1.7,3.6,38,994.2
"2022/01/09 00:00:00",-4.0,0.8,2.8,43,994.4
"2022/01/09 01:00:00",-4.0,0.8,2.5,45,994.6
"2022/01/09 02:00:00",-4.0,1.1,3.3,37,994.7
"2022/01/09 03:00:00",-4.1,1.4,3.6,32,994.8
"2022/01/09 04:00:00",-4.2,1.1,2.2,32,994.8
"2022/01/09 05:00:00",-4.2,1.1,2.8,27,995.3
"2022/01/09 06:00:00",-4.1,0.8,2.5,38,995.9
"2022/01/09 07:00:00",-4.1,0.8,2.5,41,996.4
"2022/01/09 08:00:00",-4.2,0.8,2.5,47,997
"2022/01/09 09:00:00",-4.2,0.8,2.2,52,997.5
"2022/01/09 10:00:00",-4.2,0.8,2.2,42,998.4
"2022/01/09 11:00:00",-4.2,0.8,2.5,46,999.3
"2022/01/09 12:00:00",-4.2,0.8,2.2,41,1000.1
"2022/01/09 13:00:00",-4.0,0.6,2.2,48,1000.9
"2022/01/09 14:00:00",-3.7,0.6,1.7,39,1001.7
"2022/01/09 15:00:00",-3.7,1.1,2.2,38,1001.9
"2022/01/09 16:00:00",-3.7,0.8,2.2,55,1002.5
"2022/01/09 17:00:00",-4.0,0.8,3.1,52,1003.6
"2022/01/09 18:00:00",-4.2,0.8,2.2,36,1004.6
"2022/01/09 19:00:00",-4.5,1.1,2.2,35,1006
"2022/01/09 20:00:00",-4.2,0.8,2.8,43,1007.4
"2022/01/09 21:00:00",-3.9,0.6,2.5,49,1008.8
"2022/01/09 22:00:00",-3.7,0.6,3.3,60,1010
"2022/01/09 23:00:00",-3.6,0.8,3.3,56,1011.3
"2022/01/10 00:00:00",-3.7,0.8,3.9,58,1012.2
"2022/01/10 01:00:00",-4.0,0.8,3.1,49,1013.1
"2022/01/10 02:00:00",-4.4,0.8,3.9,52,1013.9
"2022/01/10 03:00:00",-4.7,0.8,2.8,52,1015.1
"2022/01/10 04:00:00",-4.7,0.8,3.6,57,1016.1
"2022/01/10 05:00:00",-4.7,0.6,2.8,45,1016.8
"2022/01/10 06:00:00",-4.7,0.6,4.4,58,1017.7
"2022/01/10 07:00:00",-4.7,0.8,3.1,66,1019
"2022/01/10 08:00:00",-4.5,1.1,4.4,88,1020.1
"2022/01/10 09:00:00",-4.7,1.7,5,88,1020.9
"2022/01/10 10:00:00",-4.7,1.4,2.8,93,1022
"2022/01/10 11:00:00",-4.7,1.1,2.8,120,1022.9
"2022/01/10 12:00:00",-4.5,1.4,3.1,127,1023.9
"2022/01/10 13:00:00",-4.5,0.8,2.2,127,1024.1
"2022/01/10 14:00:00",-4.7,0.8,1.9,141,1024.3
"2022/01/10 15:00:00",-4.5,1.1,2.2,123,1024.4
"2022/01/10 16:00:00",-4.6,1.1,2.2,157,1024.6
"2022/01/10 17:00:00",-4.5,1.1,2.2,175,1025.4
"2022/01/10 18:00:00",-4.5,1.1,2.2,172,1026
"2022/01/10 19:00:00",-4.7,1.9,3.6,187,1026.3
"2022/01/10 20:00:00",-4.7,1.9,4.2,164,1026.5
"2022/01/10 21:00:00",-4.5,2.2,4.4,173,1026.9
"2022/01/10 22:00:00",-4.3,2.2,4.4,178,1026.8
"2022/01/10 23:00:00",-3.9,2.5,5.3,181,1026.8
"2022/01/11 00:00:00",-3.6,1.9,3.6,179,1026.4
"2022/01/11 01:00:00",-3.3,1.9,3.3,184,1026.1
"2022/01/11 02:00:00",-2.9,2.2,3.9,195,1026
"2022/01/11 03:00:00",-2.6,2.2,3.3,189,1025.5
"2022/01/11 04:00:00",-2.5,2.5,5,182,1024.7
"2022/01/11 05:00:00",-2.7,2.5,5.6,186,1024.2
"2022/01/11 06:00:00",-3.0,1.9,4.4,179,1023.9
"2022/01/11 07:00:00",-3.0,1.9,3.6,171,1023.8
"2022/01/11 08:00:00",-3.0,1.9,4.2,172,1023.7
"2022/01/11 09:00:00",-3.0,1.9,3.6,179,1023.6
"2022/01/11 10:00:00",-2.7,1.9,3.1,181,1023.5
"2022/01/11 11:00:00",-2.3,1.9,3.6,184,1023.2
"2022/01/11 12:00:00",-2.1,1.7,2.8,181,1022.5
"2022/01/11 13:00:00",-2.0,1.9,3.1,180,1021.8
"2022/01/11 14:00:00",-2.0,1.9,3.6,180,1021.5
"2022/01/11 15:00:00",-2.1,1.9,3.6,175,1021.3
"2022/01/11 16:00:00",-2.0,1.9,3.6,172,1020.7
"2022/01/11 17:00:00",-1.8,1.9,4.2,171,1020.7
"2022/01/11 18:00:00",-1.6,1.7,3.9,176,1020.6
"2022/01/11 19:00:00",-1.3,1.7,3.1,187,1020.4
"2022/01/11 20:00:00",-1.0,1.4,2.8,190,1020.7
"2022/01/11 21:00:00",-0.8,1.1,2.5,190,1020.6
"2022/01/11 22:00:00",-0.4,0.8,2.5,190,1020.9
"2022/01/11 23:00:00",-0.5,0.8,2.2,190,1020.6
"2022/01/12 00:00:00",-0.7,1.1,2.2,190,1020.4
"2022/01/12 01:00:00",-0.6,1.1,2.2,190,1020.1
"2022/01/12 02:00:00",-0.5,1.4,3.1,190,1019.9
"2022/01/12 03:00:00",-0.6,1.1,3.1,190,1019.9
"2022/01/12 04:00:00",-1.0,0,0,190,1019.3
"2022/01/12 05:00:00",-1.3,0,1.1,190,1018.9
"2022/01/12 06:00:00",-1.5,1.7,3.6,190,1018.4
"2022/01/12 07:00:00",-1.3,1.9,4.4,191,1017.5
"2022/01/12 08:00:00",-1.0,1.9,4.4,191,1017.1
"2022/01/12 09:00:00",-0.8,1.9,5,194,1017
"2022/01/12 10:00:00",-0.4,2.2,4.4,226,1016.7
"2022/01/12 11:00:00",0.1,3.6,11.7,223,1016.3
"2022/01/12 12:00:00",0.9,6.9,15.3,205,1016.2
"2022/01/12 13:00:00",1.1,7.5,14.7,212,1587
"2022/01/12 14:00:00",1.3,7.8,19.7,210,1014.9
"2022/01/12 15:00:00",1.6,8.1,16.7,213,1014.1
"2022/01/12 16:00:00",1.7,7.8,13.9,215,1013.3
"2022/01/12 17:00:00",2.1,5.6,12.5,202,1013.4
"2022/01/12 18:00:00",2.4,6.1,14.4,197,1013
"2022/01/12 19:00:00",2.8,6.7,14.7,204,1012.8
"2022/01/12 20:00:00",3.1,7.5,16.7,219,1011.6
"2022/01/12 21:00:00",3.9,9.4,17.5,220,1011.2
"2022/01/12 22:00:00",3.8,5.8,14.2,208,1009.8
"2022/01/12 23:00:00",3.7,5.6,12.2,194,1010.2
"2022/01/13 00:00:00",4.2,5.3,11.4,208,1009.7
"2022/01/13 01:00:00",4.6,8.3,14.2,220,1009
"2022/01/13 02:00:00",4.5,6.9,14.4,213,1008.7
"2022/01/13 03:00:00",4.0,7.5,16.7,218,1008.2
"2022/01/13 04:00:00",4.1,7.5,17.5,220,1007.7
"2022/01/13 05:00:00",4.1,8.6,18.1,229,1007.4
"2022/01/13 06:00:00",4.1,7.5,16.7,226,1007.4
"2022/01/13 07:00:00",4.2,10.3,21.7,240,1006.8
"2022/01/13 08:00:00",4.7,11.4,25.3,238,1006.5
"2022/01/13 09:00:00",4.3,10.6,22.2,233,1006.3
"2022/01/13 10:00:00",4.6,11.7,21.9,233,1006.4
"2022/01/13 11:00:00",5.3,11.4,26.7,233,1006.4
"2022/01/13 12:00:00",5.5,12.5,24.4,237,1006
"2022/01/13 13:00:00",6.0,12.5,24.2,238,1005.6
"2022/01/13 14:00:00",6.6,12.2,28.6,237,1004.8
"2022/01/13 15:00:00",6.2,12.5,23.9,234,1003.9
"2022/01/13 16:00:00",6.2,11.9,25,235,1003.4
"2022/01/13 17:00:00",6.2,11.7,26.1,228,1002.8
"2022/01/13 18:00:00",6.1,10.6,23.3,223,1001.9
"2022/01/13 19:00:00",5.6,8.1,15.8,230,1002
"2022/01/13 20:00:00",5.4,5.3,13.3,213,1001.2
"2022/01/13 21:00:00",5.9,9.2,20.6,235,999.6
"2022/01/13 22:00:00",6.1,11.7,20.8,234,998.1
"2022/01/13 23:00:00",5.6,11.9,29.4,231,997.4
"2022/01/14 00:00:00",5.5,12.8,25.3,235,996.4
"2022/01/14 01:00:00",6.0,15,27.5,246,995.6
"2022/01/14 02:00:00",7.7,13.9,30.3,269,996.1
"2022/01/14 03:00:00",5.2,10.6,22.2,329,998.7
"2022/01/14 04:00:00",3.4,9.7,18.9,325,1000.2
"2022/01/14 05:00:00",3.4,11.7,30.6,300,1001.1
"2022/01/14 06:00:00",3.1,11.1,24.7,298,1002.5
"2022/01/14 07:00:00",2.0,10.6,21.7,311,1004.1
"2022/01/14 08:00:00",1.0,9.7,19.2,299,1005.3
"2022/01/14 09:00:00",0.6,10,20.3,288,1006.7
"2022/01/14 10:00:00",0.9,10,18.6,282,1008.1
"2022/01/14 11:00:00",1.6,8.9,19.7,289,1009.7
"2022/01/14 12:00:00",2.5,9.2,20.6,302,1010.8
"2022/01/14 13:00:00",2.9,8.9,18.6,317,1011.6
"2022/01/14 14:00:00",3.5,9.4,19.4,314,1012
"2022/01/14 15:00:00",3.0,9.4,20.3,307,1012.3
"2022/01/14 16:00:00",1.3,8.3,18.3,303,1013.1
"2022/01/14 17:00:00",0.9,7.8,17.2,309,1014.1
"2022/01/14 18:00:00",0.8,6.7,15.3,317,1014.9
"2022/01/14 19:00:00",0.7,6.4,17.2,310,1015.6
"2022/01/14 20:00:00",0.5,7.2,18.1,307,1016
"2022/01/14 21:00:00",0.1,6.4,14.7,294,1016.6
"2022/01/14 22:00:00",-0.4,8.3,17.5,284,1016.9
"2022/01/14 23:00:00",-0.6,10,21.1,279,1017.1
"2022/01/15 00:00:00",-1.1,9.4,19.2,278,1017.4
"2022/01/15 01:00:00",-1.4,8.6,16.7,281,1017.6
"2022/01/15 02:00:00",-1.6,7.5,16.7,278,1018.1
"2022/01/15 03:00:00",-1.9,8.9,18.1,278,1018.4
"2022/01/15 04:00:00",-1.5,8.3,15.3,290,1018.7
"2022/01/15 05:00:00",-1.2,7.2,14.7,303,1018.5
"2022/01/15 06:00:00",-1.1,6.1,13.9,321,1018.4
"2022/01/15 07:00:00",-1.1,5.8,13.1,302,1018.2
"2022/01/15 08:00:00",-1.5,2.8,7.8,313,1018.3
"2022/01/15 09:00:00",-2.0,3.3,6.9,258,1018.5
"2022/01/15 10:00:00",-1.5,3.1,5.6,253,1018.1
"2022/01/15 11:00:00",-1.3,3.1,6.1,237,1017.9
"2022/01/15 12:00:00",-0.9,3.9,8.1,241,1017.5
"2022/01/15 13:00:00",-1.4,3.3,6.1,206,1016.9
"2022/01/15 14:00:00",-1.5,3.3,6.7,204,1016
"2022/01/15 15:00:00",-1.6,3.3,6.1,211,1015
"2022/01/15 16:00:00",-1.8,4.2,8.1,222,1014.1
"2022/01/15 17:00:00",-2.1,4.4,10.3,217,1013.3
"2022/01/15 18:00:00",-2.1,6.1,11.4,232,1012.6
"2022/01/15 19:00:00",-2.5,4.7,8.9,223,1012
"2022/01/15 20:00:00",-2.4,4.4,9.4,211,1011.4
"2022/01/15 21:00:00",-2.2,4.4,8.6,211,1010.3
"2022/01/15 22:00:00",-2.4,4.2,8.6,195,1009.7
"2022/01/15 23:00:00",-2.4,3.6,8.1,199,1009
"2022/01/16 00:00:00",-2.7,4.2,10.3,170,1008
"2022/01/16 01:00:00",-2.6,6.1,10.8,195,1006.4
"2022/01/16 02:00:00",-1.5,5.6,12.5,196,1005.1
"2022/01/16 03:00:00",-0.2,6.7,12.2,209,1003.8
"2022/01/16 04:00:00",0.6,5.8,10.8,202,1002.2
"2022/01/16 05:00:00",1.1,5.8,12.8,210,1001.8
"2022/01/16 06:00:00",1.1,6.4,13.9,220,1000.2
"2022/01/16 07:00:00",0.9,8.1,17.5,221,998.9
"2022/01/16 08:00:00",0.7,7.2,16.4,218,1318.5
"2022/01/16 09:00:00",1.0,9.2,17.8,218,996.4
"2022/01/16 10:00:00",1.2,9.7,20.3,221,995.8
"2022/01/16 11:00:00",1.7,8.6,21.4,225,995.5
"2022/01/16 12:00:00",2.1,10.3,23.1,224,993.8
"2022/01/16 13:00:00",2.1,9.7,21.1,233,993.1
"2022/01/16 14:00:00",3.0,11.4,25,244,992.7
"2022/01/16 15:00:00",2.5,9.7,20.6,262,993.3
"2022/01/16 16:00:00",0.9,9.2,18.1,264,993.3
"2022/01/16 17:00:00",0.6,6.4,14.2,253,993.5
"2022/01/16 18:00:00",1.0,8.6,15.8,246,992.7
"2022/01/16 19:00:00",1.2,10.3,23.1,232,990.8
"2022/01/16 20:00:00",1.7,12.5,23.6,219,988.4
"2022/01/16 21:00:00",1.7,16.1,34.4,221,985.1
"2022/01/16 22:00:00",1.7,15.3,28.1,234,984
"2022/01/16 23:00:00",1.7,15.6,39.4,270,984.1
"2022/01/17 00:00:00",-0.5,8.9,22.2,329,986.8
"2022/01/17 01:00:00",-1.4,10.3,26.7,143,988.7
"2022/01/17 02:00:00",-1.8,11.1,24.2,124,990.4
"2022/01/17 03:00:00",-2.2,11.7,24.7,72,991
"2022/01/17 04:00:00",-2.4,10,22.2,76,992.5
"2022/01/17 05:00:00",-2.6,11.4,28.9,30,993.4
"2022/01/17 06:00:00",-2.4,11.7,26.7,28,994.3
"2022/01/17 07:00:00",-2.1,11.4,25.3,15,995.6
"2022/01/17 08:00:00",-1.9,10.6,23.1,343,997.4
"2022/01/17 09:00:00",-1.6,10,19.7,15,999.3
"2022/01/17 10:00:00",-1.0,8.3,17.2,43,1002
"2022/01/17 11:00:00",0.3,8.6,17.2,21,1004.5
"2022/01/17 12:00:00",1.5,8.9,18.6,358,1006.7
"2022/01/17 13:00:00",2.2,7.5,15,351,1008.6
"2022/01/17 14:00:00",2.9,8.3,19.4,17,1009.7
"2022/01/17 15:00:00",2.6,7.2,16.9,59,1011.1
"2022/01/17 16:00:00",0.7,7.2,13.9,16,1012.3
"2022/01/17 17:00:00",0.0,7.8,17.2,349,1013.1
"2022/01/17 18:00:00",-0.2,7.2,16.9,360,1014.5
"2022/01/17 19:00:00",-0.4,8.3,18.3,358,1015.7
"2022/01/17 20:00:00",-0.7,8.6,21.4,2,1016.6
"2022/01/17 21:00:00",-1.2,7.5,14.7,343,1017.6
"2022/01/17 22:00:00",-1.2,5.8,13.1,7,1018.5
"2022/01/17 23:00:00",-1.4,5.3,11.1,32,1019.4
"2022/01/18 00:00:00",-1.2,3.9,10.3,60,1019.9
"2022/01/18 01:00:00",-1.2,5.6,10.6,1,1020.2
"2022/01/18 02:00:00",-1.1,4.2,9.7,291,1020.4
"2022/01/18 03:00:00",-1.9,3.3,8.1,241,1020.2
"2022/01/18 04:00:00",-1.8,5.6,10.3,243,1020.4
"2022/01/18 05:00:00",-2.3,3.6,7.8,216,1020.1
"2022/01/18 06:00:00",-2.5,4.2,8.1,215,1019.8
"2022/01/18 07:00:00",-1.8,4.2,9.4,210,1019.8
"2022/01/18 08:00:00",-2.2,3.9,7.8,213,1019.6
"2022/01/18 09:00:00",-1.7,6.4,13.1,223,1019.1
"2022/01/18 10:00:00",-1.2,5.3,10.8,225,1018.8
"2022/01/18 11:00:00",-1.2,4.7,10.8,224,1018.5
"2022/01/18 12:00:00",-0.4,5.8,11.1,235,1018.4
"2022/01/18 13:00:00",0.2,5,10.6,239,1017.7
"2022/01/18 14:00:00",0.6,6.1,14.4,257,1017
"2022/01/18 15:00:00",0.9,6.1,13.1,236,1016.4
"2022/01/18 16:00:00",1.5,5.3,10.8,228,1016.1
